N/D;Airport;Flight Number;A/D;Time;From;To;Ops Days;Org/Nxt;Prv/Fin;Seats;A/C;STC;Frequency;Wait;;;;Season;Rotation ID;Code;Registration;Last Update;
N;LYS;TU  750;A;0700;20250501;20250501;0004000;TUN;TUN;150;320;J;1;;;;;S25;12376;;;18APR25 1546;
N;LYS;TU  750;A;0805;20250502;20250516;0000500;TUN;TUN;180;320;J;1;;;;;S25;12377;;;12MAY25 1018;
N;LYS;TU  750;A;0715;20250503;20250503;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12378;;;29APR25 1334;
N;LYS;TU  750;A;0805;20250504;20250504;0000007;TUN;TUN;180;320;J;1;;;;;S25;12379;;;21APR25 1429;
N;LYS;TU  750;A;0750;20250506;20250506;0200000;TUN;TUN;180;320;J;1;;;;;S25;12380;;;02MAY25 1152;
N;LYS;TU  750;A;0805;20250507;20250514;0030000;TUN;TUN;180;320;J;1;;;;;S25;12381;;;14MAY25 0859;
N;LYS;TU  750;A;0745;20250508;20250508;0004000;TUN;TUN;150;320;J;1;;;;;S25;12382;;;05MAY25 1603;
N;LYS;TU  750;A;0805;20250510;20250510;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12383;;;07MAY25 1546;
N;LYS;TU  750;A;0805;20250511;20250511;0000007;TUN;TUN;150;32N;J;1;;;;;S25;12384;;;21APR25 1429;
N;LYS;TU  750;A;0805;20250513;20250520;0200000;TUN;TUN;180;320;J;1;;;;;S25;12385;;;15MAY25 0911;
N;LYS;TU  750;A;0720;20250518;20250518;0000007;TUN;TUN;150;32N;J;1;;;;;S25;12386;;;13MAY25 1559;
N;LYS;TU  750;A;0805;20250521;20250521;0030000;TUN;TUN;150;320;J;1;;;;;S25;12387;;;14MAY25 0859;
N;LYS;TU  750;A;0820;20250523;20250523;0000500;TUN;TUN;180;320;J;1;;;;;S25;12388;;;12MAY25 1018;
N;LYS;TU  750;A;0905;20250524;20250524;0000060;TUN;TUN;266;332;J;1;;;;;S25;12389;;;22MAY25 1206;
N;LYS;TU  750;A;0725;20250527;20250527;0200000;TUN;TUN;150;32N;J;1;;;;;S25;12390;;;15MAY25 0911;
N;LYS;TU  750;A;0805;20250528;20250528;0030000;TUN;TUN;180;320;J;1;;;;;S25;12391;;;15MAY25 1356;
N;LYS;TU  750;A;1100;20250529;20250529;0004000;TUN;TUN;150;32N;J;1;;;;;S25;12392;;;28MAY25 1330;
N;LYS;TU  750;A;1735;20250531;20250531;0000060;TUN;TUN;180;320;J;1;;;;;S25;12393;;;15MAY25 1354;
N;LYS;TU  750;A;0805;20250601;20250601;0000007;TUN;TUN;266;332;J;1;;;;;S25;12394;;;27MAY25 1611;
N;LYS;TU  750;A;0735;20250603;20250603;0200000;TUN;TUN;180;320;J;1;;;;;S25;12395;;;31MAY25 1639;
N;LYS;TU  750;A;0805;20250604;20250604;0030000;TUN;TUN;150;32N;J;1;;;;;S25;12396;;;28MAY25 1328;
N;LYS;TU  750;A;0805;20250606;20250606;0000500;TUN;TUN;180;320;J;1;;;;;S25;12397;;;16MAY25 1410;
N;LYS;TU  750;A;1120;20250607;20250607;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12398;;;04JUN25 1210;
N;LYS;TU  750;A;0805;20250608;20250608;0000007;TUN;TUN;266;332;J;1;;;;;S25;12399;;;29MAY25 1553;
N;LYS;TU  750;A;0710;20250610;20250610;0200000;TUN;TUN;180;320;J;1;;;;;S25;12400;;;05JUN25 1803;
N;LYS;TU  750;A;0805;20250611;20250716;0030000;TUN;TUN;180;320;J;1;;;;;S25;12401;;;24JUN25 1206;
N;LYS;TU  750;A;0705;20250613;20250613;0000500;TUN;TUN;180;320;J;1;;;;;S25;12402;;;16MAY25 1410;
N;LYS;TU  750;A;0705;20250614;20250614;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12403;;;09JUN25 1659;
N;LYS;TU  750;A;0805;20250617;20250617;0200000;TUN;TUN;180;320;J;1;;;;;S25;12404;;;24JUN25 1158;
N;LYS;TU  750;A;0805;20250619;20250619;0004000;TUN;TUN;150;32N;J;1;;;;;S25;12405;;;18JUN25 1002;
N;LYS;TU  750;A;0700;20250620;20250620;0000500;TUN;TUN;180;320;J;1;;;;;S25;12406;;;13JUN25 1030;
N;LYS;TU  750;A;0805;20250621;20250621;0000060;TUN;TUN;150;320;J;1;;;;;S25;12407;;;21JUN25 0351;
N;LYS;TU  750;A;0715;20250622;20250622;0000007;TUN;TUN;150;320;J;1;;;;;S25;12408;;;19JUN25 1709;
N;LYS;TU  750;A;0805;20250624;20250624;0200000;TUN;TUN;250;343;J;1;;;;;S25;12409;;;24JUN25 1158;
N;LYS;TU  750;A;0805;20250626;20250626;0004000;TUN;TUN;266;332;J;1;;;;;S25;12410;;;27MAY25 1613;
N;LYS;TU  750;A;0805;20250627;20250711;0000500;TUN;TUN;180;320;J;1;;;;;S25;12411;;;24JUN25 1153;
N;LYS;TU  750;A;0705;20250628;20250628;0000060;TUN;TUN;150;320;J;1;;;;;S25;12412;;;27JUN25 1459;
N;LYS;TU  750;A;0650;20250629;20250629;0000007;TUN;TUN;266;332;J;1;;;;;S25;12413;;;28JUN25 0910;
N;LYS;TU  750;A;0900;20250701;20250701;0200000;TUN;TUN;180;320;J;1;;;;;S25;12414;;;30JUN25 1657;
N;LYS;TU  750;A;0805;20250706;20250713;0000007;TUN;TUN;180;320;J;1;;;;;S25;12415;;;17JUL25 0905;
N;LYS;TU  750;A;0805;20250708;20250708;0200000;TUN;TUN;250;343;J;1;;;;;S25;12416;;;07JUL25 2348;
N;LYS;TU  750;A;0805;20250710;20250710;0004000;TUN;TUN;180;320;J;1;;;;;S25;12417;;;11JUL25 1619;
N;LYS;TU  750;A;0805;20250712;20250712;0000060;TUN;TUN;136;32A;J;1;;;;;S25;12418;;;24JUN25 1152;
N;LYS;TU  750;A;0805;20250715;20250722;0200000;TUN;TUN;180;320;J;1;;;;;S25;12419;;;07JUL25 2348;
N;LYS;TU  750;A;0805;20250718;20250718;0000500;TUN;TUN;180;320;J;1;;;;;S25;12420;;;14JUL25 1107;
N;LYS;TU  750;A;0805;20250719;20250719;0000060;TUN;TUN;180;320;J;1;;;;;S25;12421;;;17JUL25 0905;
N;LYS;TU  750;A;0715;20250723;20250723;0030000;TUN;TUN;136;32A;J;1;;;;;S25;12422;;;24JUN25 1206;
N;LYS;TU  750;A;0725;20250725;20250725;0000500;TUN;TUN;150;32N;J;1;;;;;S25;12423;;;18JUL25 0849;
N;LYS;TU  750;A;0750;20250726;20250726;0000060;TUN;TUN;158;320;J;1;;;;;S25;12424;;;25JUL25 1549;
N;LYS;TU  750;A;0805;20250729;20250729;0200000;TUN;TUN;150;32N;J;1;;;;;S25;12425;;;27JUN25 1403;
N;LYS;TU  750;A;0805;20250730;20250910;0030000;TUN;TUN;180;320;J;1;;;;;S25;12426;;;24JUN25 1206;
N;LYS;TU  750;A;0805;20250801;20250912;0000500;TUN;TUN;180;320;J;1;;;;;S25;12427;;;24JUN25 1203;
N;LYS;TU  750;A;0805;20250802;20250802;0000060;TUN;TUN;150;320;J;1;;;;;S25;12428;;;30JUL25 1227;
N;LYS;TU  750;A;0805;20250803;20250803;0000007;TUN;TUN;180;320;J;1;;;;;S25;12429;;;30JUL25 1227;
N;LYS;TU  750;A;0805;20250805;20250805;0200000;TUN;TUN;266;332;J;1;;;;;S25;12430;;;18JUL25 1135;
N;LYS;TU  750;A;0805;20250807;20250807;0004000;TUN;TUN;266;332;J;1;;;;;S25;12431;;;21JUL25 0940;
N;LYS;TU  750;A;0720;20250809;20250809;0000060;TUN;TUN;150;320;J;1;;;;;S25;12432;;;30JUL25 1227;
N;LYS;TU  750;A;0805;20250810;20250914;0000007;TUN;TUN;180;320;J;1;;;;;S25;12433;;;18JUL25 1135;
N;LYS;TU  750;A;0805;20250812;20250909;0200000;TUN;TUN;180;320;J;1;;;;;S25;12434;;;18JUL25 1135;
N;LYS;TU  750;A;0805;20250814;20250821;0004000;TUN;TUN;180;320;J;1;;;;;S25;12435;;;01AUG25 1025;
N;LYS;TU  750;A;0725;20250816;20250816;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12436;;;24JUL25 1003;
N;LYS;TU  750;A;0805;20250823;20250823;0000060;TUN;TUN;180;320;J;1;;;;;S25;12437;;;15JUL25 1049;
N;LYS;TU  750;A;1145;20250828;20250828;0004000;TUN;TUN;150;32N;J;1;;;;;S25;12438;;;01AUG25 1025;
N;LYS;TU  750;A;0805;20250830;20251025;0000060;TUN;TUN;150;320;J;1;;;;;S25;12439;;;15JUL25 1049;
N;LYS;TU  750;A;0805;20250904;20250911;0004000;TUN;TUN;180;320;J;1;;;;;S25;12440;;;01AUG25 1025;
N;LYS;TU  750;A;0805;20250916;20251024;0200500;TUN;TUN;150;32N;J;1;;;;;S25;12441;;;11APR25 1035;
N;LYS;TU  750;A;0805;20250917;20251022;0030000;TUN;TUN;150;320;J;1;;;;;S25;12442;;;28MAR25 0928;
N;LYS;TU  750;A;0805;20250918;20251023;0004000;TUN;TUN;150;320;J;1;;;;;S25;12443;;;28MAR25 0844;
N;LYS;TU  750;A;0805;20250921;20251019;0000007;TUN;TUN;150;320;J;1;;;;;S25;12444;;;28MAR25 0832;
N;LYS;TU  751;D;0850;20250401;20250401;0200000;TUN;TUN;180;320;J;1;;;;;S25;12445;;;27MAR25 1429;
N;LYS;TU  751;D;0905;20250402;20250402;0030000;TUN;TUN;158;320;J;1;;;;;S25;12446;;;26MAR25 1030;
N;LYS;TU  751;D;0905;20250403;20250403;0004000;TUN;TUN;180;320;J;1;;;;;S25;12447;;;27MAR25 1429;
N;LYS;TU  751;D;0905;20250405;20250405;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12448;;;26MAR25 0843;
N;LYS;TU  751;D;0820;20250406;20250406;0000007;TUN;TUN;180;320;J;1;;;;;S25;12449;;;27MAR25 1431;
N;LYS;TU  751;D;0905;20250408;20250415;0200000;TUN;TUN;180;320;J;1;;;;;S25;12450;;;28MAR25 0839;
N;LYS;TU  751;D;0905;20250409;20250409;0030000;TUN;TUN;180;320;J;1;;;;;S25;12451;;;28MAR25 1031;
N;LYS;TU  751;D;0905;20250416;20250416;0030000;TUN;TUN;150;32N;J;1;;;;;S25;12452;;;16APR25 1259;
N;LYS;TU  751;D;0805;20250417;20250417;0004000;TUN;TUN;180;320;J;1;;;;;S25;12453;;;12APR25 1016;
N;LYS;TU  751;D;0835;20250418;20250418;0000500;TUN;TUN;136;32A;J;1;;;;;S25;12454;;;10APR25 1034;
N;LYS;TU  751;D;0835;20250419;20250419;0000060;TUN;TUN;180;320;J;1;;;;;S25;12455;;;28MAR25 0834;
N;LYS;TU  751;D;1535;20250420;20250420;0000007;TUN;TUN;266;332;J;1;;;;;S25;12456;;;25MAR25 1211;
N;LYS;TU  751;D;0905;20250422;20250422;0200000;TUN;TUN;180;320;J;1;;;;;S25;12457;;;07APR25 1346;
N;LYS;TU  751;D;0905;20250423;20250423;0030000;TUN;TUN;180;320;J;1;;;;;S25;12458;;;28MAR25 1031;
N;LYS;TU  751;D;0850;20250424;20250424;0004000;TUN;TUN;180;320;J;1;;;;;S25;12459;;;28MAR25 0844;
N;LYS;TU  751;D;0935;20250425;20250425;0000500;TUN;TUN;266;332;J;1;;;;;S25;12460;;;25MAR25 1213;
N;LYS;TU  751;D;0820;20250426;20250426;0000060;TUN;TUN;150;320;J;1;;;;;S25;12461;;;14APR25 1306;
N;LYS;TU  751;D;0905;20250427;20250427;0000007;TUN;TUN;150;320;J;1;;;;;S25;12462;;;28MAR25 0832;
N;LYS;TU  751;D;0905;20250429;20250429;0200000;TUN;TUN;180;320;J;1;;;;;S25;12463;;;02MAY25 1152;
N;LYS;TU  751;D;0905;20250430;20250430;0030000;TUN;TUN;150;320;J;1;;;;;S25;12464;;;28MAR25 0928;
N;LYS;TU  751;D;0800;20250501;20250501;0004000;TUN;TUN;150;320;J;1;;;;;S25;12465;;;18APR25 1546;
N;LYS;TU  751;D;0905;20250502;20250516;0000500;TUN;TUN;180;320;J;1;;;;;S25;12466;;;12MAY25 1018;
N;LYS;TU  751;D;0805;20250503;20250503;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12467;;;29APR25 1334;
N;LYS;TU  751;D;0905;20250504;20250504;0000007;TUN;TUN;180;320;J;1;;;;;S25;12468;;;21APR25 1429;
N;LYS;TU  751;D;0850;20250506;20250506;0200000;TUN;TUN;180;320;J;1;;;;;S25;12469;;;02MAY25 1152;
N;LYS;TU  751;D;0905;20250507;20250514;0030000;TUN;TUN;180;320;J;1;;;;;S25;12470;;;14MAY25 0859;
N;LYS;TU  751;D;0835;20250508;20250508;0004000;TUN;TUN;150;320;J;1;;;;;S25;12471;;;05MAY25 1603;
N;LYS;TU  751;D;0855;20250510;20250510;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12472;;;07MAY25 1546;
N;LYS;TU  751;D;0900;20250511;20250511;0000007;TUN;TUN;150;32N;J;1;;;;;S25;12473;;;09MAY25 1038;
N;LYS;TU  751;D;0905;20250513;20250520;0200000;TUN;TUN;180;320;J;1;;;;;S25;12474;;;15MAY25 0911;
N;LYS;TU  751;D;0820;20250518;20250518;0000007;TUN;TUN;150;32N;J;1;;;;;S25;12475;;;13MAY25 1559;
N;LYS;TU  751;D;0905;20250521;20250521;0030000;TUN;TUN;150;320;J;1;;;;;S25;12476;;;14MAY25 0859;
N;LYS;TU  751;D;0920;20250523;20250523;0000500;TUN;TUN;180;320;J;1;;;;;S25;12477;;;12MAY25 1018;
N;LYS;TU  751;D;1035;20250524;20250524;0000060;TUN;TUN;266;332;J;1;;;;;S25;12478;;;22MAY25 1206;
N;LYS;TU  751;D;0815;20250527;20250527;0200000;TUN;TUN;150;32N;J;1;;;;;S25;12479;;;15MAY25 0911;
N;LYS;TU  751;D;0905;20250528;20250528;0030000;TUN;TUN;180;320;J;1;;;;;S25;12480;;;15MAY25 1356;
N;LYS;TU  751;D;1200;20250529;20250529;0004000;TUN;TUN;150;32N;J;1;;;;;S25;12481;;;28MAY25 1330;
N;LYS;TU  751;D;1835;20250531;20250531;0000060;TUN;TUN;180;320;J;1;;;;;S25;12482;;;15MAY25 1354;
N;LYS;TU  751;D;0935;20250601;20250601;0000007;TUN;TUN;266;332;J;1;;;;;S25;12483;;;27MAY25 1611;
N;LYS;TU  751;D;0835;20250603;20250603;0200000;TUN;TUN;180;320;J;1;;;;;S25;12484;;;31MAY25 1639;
N;LYS;TU  751;D;0905;20250604;20250604;0030000;TUN;TUN;150;32N;J;1;;;;;S25;12485;;;28MAY25 1328;
N;LYS;TU  751;D;0905;20250606;20250606;0000500;TUN;TUN;180;320;J;1;;;;;S25;12486;;;16MAY25 1410;
N;LYS;TU  751;D;1210;20250607;20250607;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12487;;;04JUN25 1210;
N;LYS;TU  751;D;0935;20250608;20250608;0000007;TUN;TUN;266;332;J;1;;;;;S25;12488;;;29MAY25 1553;
N;LYS;TU  751;D;0810;20250610;20250610;0200000;TUN;TUN;180;320;J;1;;;;;S25;12489;;;05JUN25 1803;
N;LYS;TU  751;D;0905;20250611;20250625;0030000;TUN;TUN;180;320;J;1;;;;;S25;12490;;;03JUL25 0837;
N;LYS;TU  751;D;0805;20250613;20250613;0000500;TUN;TUN;180;320;J;1;;;;;S25;12491;;;16MAY25 1410;
N;LYS;TU  751;D;0755;20250614;20250614;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12492;;;11JUN25 1705;
N;LYS;TU  751;D;0905;20250617;20250617;0200000;TUN;TUN;180;320;J;1;;;;;S25;12493;;;24JUN25 1158;
N;LYS;TU  751;D;0935;20250619;20250619;0004000;TUN;TUN;150;32N;J;1;;;;;S25;12494;;;18JUN25 1002;
N;LYS;TU  751;D;0800;20250620;20250620;0000500;TUN;TUN;180;320;J;1;;;;;S25;12495;;;13JUN25 1030;
N;LYS;TU  751;D;0905;20250621;20250621;0000060;TUN;TUN;150;320;J;1;;;;;S25;12496;;;21JUN25 0351;
N;LYS;TU  751;D;0805;20250622;20250622;0000007;TUN;TUN;150;320;J;1;;;;;S25;12497;;;19JUN25 1709;
N;LYS;TU  751;D;0905;20250624;20250624;0200000;TUN;TUN;250;343;J;1;;;;;S25;12498;;;24JUN25 1158;
N;LYS;TU  751;D;0930;20250626;20250626;0004000;TUN;TUN;266;332;J;1;;;;;S25;12499;;;24JUN25 1147;
N;LYS;TU  751;D;0905;20250627;20250711;0000500;TUN;TUN;180;320;J;1;;;;;S25;12500;;;24JUN25 1153;
N;LYS;TU  751;D;0805;20250628;20250628;0000060;TUN;TUN;150;320;J;1;;;;;S25;12501;;;27JUN25 1459;
N;LYS;TU  751;D;0750;20250629;20250629;0000007;TUN;TUN;266;332;J;1;;;;;S25;12502;;;28JUN25 0910;
N;LYS;TU  751;D;1015;20250701;20250701;0200000;TUN;TUN;180;320;J;1;;;;;S25;12503;;;30JUN25 1657;
N;LYS;TU  751;D;0905;20250702;20250702;0030000;TUN;TUN;180;320;J;1;;;;;S25;12504;;;03JUL25 1157;
N;LYS;TU  751;D;0905;20250706;20250713;0000007;TUN;TUN;180;320;J;1;;;;;S25;12505;;;17JUL25 0903;
N;LYS;TU  751;D;0905;20250708;20250708;0200000;TUN;TUN;250;343;J;1;;;;;S25;12506;;;07JUL25 2348;
N;LYS;TU  751;D;0905;20250709;20250716;0030000;TUN;TUN;180;320;J;1;;;;;S25;12507;;;03JUL25 0837;
N;LYS;TU  751;D;0905;20250710;20250710;0004000;TUN;TUN;180;320;J;1;;;;;S25;12508;;;11JUL25 1619;
N;LYS;TU  751;D;0905;20250712;20250712;0000060;TUN;TUN;136;32A;J;1;;;;;S25;12509;;;24JUN25 1152;
N;LYS;TU  751;D;0905;20250715;20250722;0200000;TUN;TUN;180;320;J;1;;;;;S25;12510;;;07JUL25 2348;
N;LYS;TU  751;D;0905;20250718;20250718;0000500;TUN;TUN;180;320;J;1;;;;;S25;12511;;;14JUL25 1107;
N;LYS;TU  751;D;0905;20250719;20250719;0000060;TUN;TUN;180;320;J;1;;;;;S25;12512;;;17JUL25 0905;
N;LYS;TU  751;D;0805;20250723;20250723;0030000;TUN;TUN;136;32A;J;1;;;;;S25;12513;;;15JUL25 1153;
N;LYS;TU  751;D;0815;20250725;20250725;0000500;TUN;TUN;150;32N;J;1;;;;;S25;12514;;;18JUL25 0849;
N;LYS;TU  751;D;0840;20250726;20250726;0000060;TUN;TUN;158;320;J;1;;;;;S25;12515;;;25JUL25 1549;
N;LYS;TU  751;D;0905;20250729;20250729;0200000;TUN;TUN;150;32N;J;1;;;;;S25;12516;;;27JUN25 1403;
N;LYS;TU  751;D;0905;20250730;20250910;0030000;TUN;TUN;180;320;J;1;;;;;S25;12517;;;24JUN25 1206;
N;LYS;TU  751;D;0905;20250801;20250912;0000500;TUN;TUN;180;320;J;1;;;;;S25;12518;;;24JUN25 1203;
N;LYS;TU  751;D;0905;20250802;20250802;0000060;TUN;TUN;150;320;J;1;;;;;S25;12519;;;30JUL25 1227;
N;LYS;TU  751;D;0905;20250803;20250803;0000007;TUN;TUN;180;320;J;1;;;;;S25;12520;;;30JUL25 1227;
N;LYS;TU  751;D;0935;20250805;20250805;0200000;TUN;TUN;266;332;J;1;;;;;S25;12521;;;18JUL25 1135;
N;LYS;TU  751;D;0935;20250807;20250807;0004000;TUN;TUN;266;332;J;1;;;;;S25;12522;;;21JUL25 0940;
N;LYS;TU  751;D;0810;20250809;20250809;0000060;TUN;TUN;150;320;J;1;;;;;S25;12523;;;30JUL25 1227;
N;LYS;TU  751;D;0905;20250810;20250914;0000007;TUN;TUN;180;320;J;1;;;;;S25;12524;;;18JUL25 1135;
N;LYS;TU  751;D;0905;20250812;20250909;0200000;TUN;TUN;180;320;J;1;;;;;S25;12525;;;18JUL25 1135;
N;LYS;TU  751;D;0905;20250814;20250821;0004000;TUN;TUN;180;320;J;1;;;;;S25;12526;;;01AUG25 1025;
N;LYS;TU  751;D;0815;20250816;20250816;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12527;;;24JUL25 1003;
N;LYS;TU  751;D;0905;20250823;20250823;0000060;TUN;TUN;180;320;J;1;;;;;S25;12528;;;15JUL25 1049;
N;LYS;TU  751;D;1235;20250828;20250828;0004000;TUN;TUN;150;32N;J;1;;;;;S25;12529;;;01AUG25 1025;
N;LYS;TU  751;D;0905;20250830;20251025;0000060;TUN;TUN;150;320;J;1;;;;;S25;12530;;;15JUL25 1049;
N;LYS;TU  751;D;0905;20250904;20250911;0004000;TUN;TUN;180;320;J;1;;;;;S25;12531;;;01AUG25 1025;
N;LYS;TU  751;D;0905;20250916;20251024;0200500;TUN;TUN;150;32N;J;1;;;;;S25;12532;;;11APR25 1035;
N;LYS;TU  751;D;0905;20250917;20251022;0030000;TUN;TUN;150;320;J;1;;;;;S25;12533;;;28MAR25 0928;
N;LYS;TU  751;D;0905;20250918;20251023;0004000;TUN;TUN;150;320;J;1;;;;;S25;12534;;;28MAR25 0844;
N;LYS;TU  751;D;0905;20250921;20251019;0000007;TUN;TUN;150;320;J;1;;;;;S25;12535;;;28MAR25 0832;
N;LYS;TU  850;A;1330;20250330;20250330;0000007;TUN;TUN;150;320;J;1;;;;;S25;12536;;;14MAR25 0759;
N;LYS;TU  850;A;1345;20250331;20250331;1000000;TUN;TUN;136;32A;J;1;;;;;S25;12537;;;25MAR25 1205;
N;LYS;TU  850;A;1405;20250404;20250404;0000500;TUN;TUN;136;32A;J;1;;;;;S25;12538;;;19MAR25 0944;
N;LYS;TU  850;A;1950;20250405;20250405;0000060;TUN;TUN;136;32A;J;1;;;;;S25;12539;;;27MAR25 1431;
N;LYS;TU  850;A;1405;20250407;20250407;1000000;TUN;TUN;136;32A;J;1;;;;;S25;12540;;;28MAR25 0842;
N;LYS;TU  850;A;1145;20250410;20250410;0004000;TUN;TUN;180;320;J;1;;;;;S25;12541;;;07APR25 1543;
N;LYS;TU  850;A;1345;20250411;20250411;0000500;TUN;TUN;136;32A;J;1;;;;;S25;12542;;;25MAR25 1209;
N;LYS;TU  850;A;1405;20250412;20250412;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12543;;;04DEC24 0859;
N;LYS;TU  850;A;1245;20250413;20250413;0000007;TUN;TUN;180;320;J;1;;;;;S25;12544;;;28MAR25 0832;
N;LYS;TU  850;A;1330;20250414;20250414;1000000;TUN;TUN;136;32A;J;1;;;;;S25;12545;;;12APR25 1018;
N;LYS;TU  850;A;2155;20250417;20250417;0004000;TUN;TUN;180;320;J;1;;;;;S25;12546;;;28MAR25 0846;
N;LYS;TU  850;A;1910;20250419;20250419;0000060;TUN;TUN;136;32A;J;1;;;;;S25;12547;;;11APR25 0730;
N;LYS;TU  850;A;1855;20250421;20250421;1000000;TUN;TUN;136;32A;J;1;;;;;S25;12548;;;25MAR25 1211;
N;LYS;TU  850;A;1215;20250424;20250424;0004000;TUN;TUN;180;320;J;1;;;;;S25;12549;;;28MAR25 0846;
N;LYS;TU  850;A;1905;20250426;20250426;0000060;TUN;TUN;180;320;J;1;;;;;S25;12550;;;25APR25 1615;
N;LYS;TU  850;A;1205;20250427;20250427;0000007;TUN;TUN;150;32N;J;1;;;;;S25;12551;;;24APR25 1428;
N;LYS;TU  850;A;1405;20250428;20250428;1000000;TUN;TUN;158;320;J;1;;;;;S25;12552;;;18APR25 0906;
N;LYS;TU  850;A;1240;20250501;20250501;0004000;TUN;TUN;180;320;J;1;;;;;S25;12553;;;29APR25 1334;
N;LYS;TU  850;A;1425;20250502;20250502;0000500;TUN;TUN;150;32N;J;1;;;;;S25;12554;;;29APR25 1334;
N;LYS;TU  850;A;2015;20250503;20250503;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12555;;;30APR25 1510;
N;LYS;TU  850;A;1935;20250504;20250504;0000007;TUN;TUN;180;320;J;1;;;;;S25;12556;;;28APR25 1346;
N;LYS;TU  850;A;1425;20250505;20250505;1000000;TUN;TUN;180;320;J;1;;;;;S25;12557;;;02MAY25 0935;
N;LYS;TU  850;A;1300;20250508;20250508;0004000;TUN;TUN;180;320;J;1;;;;;S25;12558;;;05MAY25 1603;
N;LYS;TU  850;A;1450;20250509;20250509;0000500;TUN;TUN;150;32N;J;1;;;;;S25;12559;;;05MAY25 1603;
N;LYS;TU  850;A;1340;20250510;20250510;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12560;;;07MAY25 1546;
N;LYS;TU  850;A;1530;20250511;20250511;0000007;TUN;TUN;136;32A;J;1;;;;;S25;12561;;;09MAY25 1038;
N;LYS;TU  850;A;1425;20250512;20250512;1000000;TUN;TUN;180;320;J;1;;;;;S25;12562;;;07MAY25 0926;
N;LYS;TU  850;A;1405;20250515;20250522;0004000;TUN;TUN;180;320;J;1;;;;;S25;12563;;;09MAY25 1523;
N;LYS;TU  850;A;1405;20250516;20250516;0000500;TUN;TUN;136;32A;J;1;;;;;S25;12564;;;16MAY25 1553;
N;LYS;TU  850;A;1405;20250517;20250517;0000060;TUN;TUN;180;320;J;1;;;;;S25;12565;;;30APR25 1555;
N;LYS;TU  850;A;1340;20250518;20250518;0000007;TUN;TUN;150;32N;J;1;;;;;S25;12566;;;16MAY25 1406;
N;LYS;TU  850;A;1530;20250519;20250519;1000000;TUN;TUN;180;320;J;1;;;;;S25;12567;;;13MAY25 1601;
N;LYS;TU  850;A;1400;20250525;20250525;0000007;TUN;TUN;180;320;J;1;;;;;S25;12568;;;14MAY25 1148;
N;LYS;TU  850;A;1425;20250526;20250526;1000000;TUN;TUN;180;320;J;1;;;;;S25;12569;;;23MAY25 1621;
N;LYS;TU  850;A;1935;20250529;20250529;0004000;TUN;TUN;180;320;J;1;;;;;S25;12570;;;23MAY25 1104;
N;LYS;TU  850;A;1300;20250530;20250530;0000500;TUN;TUN;150;32N;J;1;;;;;S25;12571;;;02MAY25 1152;
N;LYS;TU  850;A;1335;20250601;20250601;0000007;TUN;TUN;150;32N;J;1;;;;;S25;12572;;;30MAY25 1645;
N;LYS;TU  850;A;1520;20250602;20250602;1000000;TUN;TUN;180;320;J;1;;;;;S25;12573;;;26MAY25 1421;
N;LYS;TU  850;A;1405;20250605;20250605;0004000;TUN;TUN;180;320;J;1;;;;;S25;12574;;;16MAY25 1412;
N;LYS;TU  850;A;1645;20250606;20250606;0000500;TUN;TUN;150;320;J;1;;;;;S25;12575;;;05JUN25 1810;
N;LYS;TU  850;A;1405;20250609;20250609;1000000;TUN;TUN;180;320;J;1;;;;;S25;12576;;;26MAY25 1421;
N;LYS;TU  850;A;1215;20250612;20250612;0004000;TUN;TUN;180;320;J;1;;;;;S25;12577;;;16MAY25 1412;
N;LYS;TU  850;A;1715;20250614;20250614;0000060;TUN;TUN;136;32A;J;1;;;;;S25;12578;;;14JUN25 0158;
N;LYS;TU  850;A;1630;20250615;20250615;0000007;TUN;TUN;0;320;J;1;;;;;S25;12579;;;15JUN25 0126;
N;LYS;TU  850;A;1350;20250616;20250616;1000000;TUN;TUN;180;320;J;1;;;;;S25;12580;;;19MAY25 1112;
N;LYS;TU  850;A;1405;20250621;20250621;0000060;TUN;TUN;150;32N;J;1;;;;;S25;12581;;;21JUN25 0716;
N;LYS;TU  850;A;1235;20250630;20250630;1000000;TUN;TUN;180;320;J;1;;;;;S25;12582;;;27JUN25 1403;
N;LYS;TU  850;A;1315;20250705;20250705;0000060;TUN;TUN;180;320;J;1;;;;;S25;12583;;;05JUL25 0946;
N;LYS;TU  850;A;1350;20250706;20250706;0000007;TUN;TUN;180;320;J;1;;;;;S25;12584;;;06JUL25 0758;
N;LYS;TU  850;A;2130;20250707;20250707;1000000;TUN;TUN;180;320;J;1;;;;;S25;12585;;;07JUL25 1533;
